TableName      TimeGenerated         BackendPoolName_s    BackendSettingName_s    ClientIP_s       Error_info_s                     Host_s                    HttpMethod_s    HttpStatus_d    RequestUri_s                                                                     ServerConnectTime_s    ServerHeaderTime_s    ServerResponseLatency_s    ServerRouted_s                ServerStatus_s    TimeTaken_d
PrimaryResult  2026-07-20T09:29:56Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Promo12761.jpg                               0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:29:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:28:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:27:53Z  Back_WebSite         Backend_WebSite         45.224.189.6     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:27:53Z  Back_WebSite         Backend_WebSite         45.224.189.6     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:27:32Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:27:32Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:27:32Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:27:32Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:27:32Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:27:30Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:27:30Z  Back_WebSite         Backend_WebSite         45.228.74.185    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:27:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:26:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:25:48Z  Back_WebSite         Backend_WebSite         186.57.90.2      ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:25:48Z  Back_WebSite         Backend_WebSite         186.57.90.2      ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:25:13Z  Back_WebSite         Backend_WebSite         157.90.155.240   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:25:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:25:06Z  Back_WebSite         Backend_WebSite         3.77.67.4        ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:24:55Z  Back_WebSite         Backend_WebSite         45.234.116.82    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.007
PrimaryResult  2026-07-20T09:24:55Z  Back_WebSite         Backend_WebSite         45.234.116.82    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.006
